Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Years,Item_Visibility_MeanRatio,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDN44,157.892,1917.504,6,0.022924552,13.15,2007,OUT017,11,0.34759038169855144,679,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD32,82.6276,731.0484,6,0.040897932,17.7,1987,OUT013,31,0.6201092956826986,296,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI04,198.5426,790.9704,5,0.127660257,12.792854228644991,1985,OUT019,33,1.9356311721321826,470,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDA56,123.1414,4264.449,6,0.008764786,9.21,1997,OUT046,21,0.1328948679671524,188,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRG51,166.0526,1480.0734,4,0.011604894,12.1,2007,OUT017,11,0.1759576167521716,63,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDZ04,64.551,1581.275,5,0.038169783,9.31,2007,OUT017,11,0.578744109909798,1219,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT13,188.2214,3014.7424,3,0.018568129,14.85,2004,OUT035,14,0.281536714285101,927,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY56,223.7062,4965.5364,6,0.062109174,12.792854228644991,1985,OUT027,33,0.9417218490307573,1211,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB51,64.2852,438.0964,4,0.038671588,6.92,2007,OUT017,11,0.5863526595332864,228,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCY29,55.593,282.965,8,0.077169841,13.65,1987,OUT013,31,1.170077150855839,1543,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDL34,142.6496,1834.9448,13,0.041028937,16.0,2002,OUT045,16,0.622095641062727,601,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ38,105.628,1065.28,11,0.013387211,16.35,1999,OUT049,19,0.20298175429421897,1459,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCR41,93.7094,4189.2136,8,0.017936715,12.792854228644991,1985,OUT027,33,0.2719629859404944,1473,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY24,52.2298,161.7894,0,0.223440258,4.88,1998,OUT010,20,3.3878823265572566,1185,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCA42,159.6604,3327.6684,9,0.0,6.965,2002,OUT045,16,0.0,1271,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB11,225.6404,2925.5252,15,0.060942632,16.0,1999,OUT049,19,0.9240343156365434,198,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG26,257.833,5382.993,3,0.042641788,18.85,2004,OUT035,14,0.6465502735769366,408,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH24,156.5288,1571.288,0,0.021427082,20.7,2004,OUT035,14,0.32488519780304365,445,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX44,88.5172,1427.4752,6,0.042930789,9.3,1987,OUT013,31,0.6509322116798606,1152,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT52,244.6144,2695.1584,5,0.047697859,9.695,2007,OUT017,11,0.7232122580198596,960,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT04,39.3822,314.2576,5,0.10764721,17.25,2007,OUT017,11,1.6321860864580524,920,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO58,166.1526,2960.1468,13,0.039577173,19.6,1997,OUT046,21,0.6000834681358049,730,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR60,75.9328,1158.492,0,0.130415118,14.3,1997,OUT046,21,1.9774013749486412,867,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL54,175.2054,3502.108,9,0.082921642,12.6,2002,OUT045,16,1.2572880461895453,1387,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW50,167.2158,3008.0844,4,0.075515154,13.1,1987,OUT013,31,1.1449881857183029,1108,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK43,125.802,253.004,10,0.046994717,12.792854228644991,1985,OUT019,33,0.7125509636936592,567,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ32,123.8388,866.8716,6,0.04679836,17.85,2009,OUT018,9,0.7095737275592657,799,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE29,58.8878,1151.1682,5,0.143129124,8.905,1997,OUT046,21,2.1701757505812673,335,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN07,133.2284,2768.3964,11,0.034013539,18.5,2002,OUT045,16,0.5157256291825709,1407,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB37,240.7538,3364.9532,0,0.022921735,20.25,1987,OUT013,31,0.34754766932165326,217,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD21,112.7176,343.5528,6,0.030616757,10.3,1999,OUT049,19,0.4642223870722445,290,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX16,151.505,2546.685,5,0.06575528,17.85,1987,OUT013,31,0.9970054321626491,1130,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN46,100.5332,1127.8652,13,0.144856342,7.21,1999,OUT049,19,2.1963644570779794,681,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV28,34.9558,67.9116,5,0.267352587,16.1,1998,OUT010,20,4.053697004130121,1040,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR48,150.8024,4402.2696,0,0.130867413,12.792854228644991,1985,OUT027,33,1.98425923597425,858,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW37,89.7488,1901.5248,3,0.123449671,12.792854228644991,1985,OUT027,33,1.8717887382684988,1097,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV40,74.5038,739.038,5,0.014689006,17.35,2004,OUT035,14,0.2227200427869784,1050,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ57,129.6994,1413.4934,13,0.037918142,10.0,2009,OUT018,9,0.5749286376928925,1260,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY46,185.0898,2993.4368,13,0.047964395,18.6,1999,OUT049,19,0.7272535736353797,1203,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX45,155.263,1721.093,13,0.105018817,16.75,1999,OUT049,19,1.5923334373801643,1153,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB33,160.7262,2864.2716,6,0.014577412,17.75,2004,OUT035,14,0.22102801403739727,213,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT58,169.4816,503.3448,13,0.143870574,9.0,1998,OUT010,20,2.1814178847137202,964,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM39,178.6002,3582.004,4,0.053553794,6.42,1999,OUT049,19,0.8120020708743008,641,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCY41,37.6532,575.2512,8,0.075889215,16.75,2002,OUT045,16,1.1506598344278847,1545,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCL31,142.747,3149.234,11,0.120280989,7.39,1997,OUT046,21,1.8237440311849613,1383,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCJ31,243.0196,3374.2744,11,0.182653772,19.2,1997,OUT046,21,2.7694628155943977,1359,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO23,94.8436,567.2616,1,0.25637539,12.792854228644991,1985,OUT019,33,3.887256757218853,706,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDN56,144.2786,288.9572,6,0.107036943,5.46,2004,OUT035,14,1.6229329966062624,687,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF04,258.3304,3358.2952,5,0.0,17.5,1987,OUT013,31,0.0,358,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ44,176.1396,3663.2316,6,0.106238768,12.3,1987,OUT013,31,1.6108307774260473,531,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS50,220.5114,5321.0736,4,0.055545797,17.0,2002,OUT045,16,0.8422055436887165,908,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ41,194.5794,3511.4292,8,0.019386057,12.792854228644991,1985,OUT027,33,0.29393843562394917,1460,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA49,88.1198,1744.396,3,0.064921764,19.7,1997,OUT046,21,0.984367359907547,183,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCZ06,254.9698,2536.698,9,0.094694278,19.6,2007,OUT017,11,1.4357890280555425,1550,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCM43,162.421,1957.452,11,0.019554705,14.5,2009,OUT018,9,0.2964955378387578,1401,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH19,172.4738,1911.5118,10,0.033060937,19.35,1987,OUT013,31,0.5012819317534214,441,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS15,106.7596,4098.6648,10,0.078181964,9.195,1999,OUT049,19,1.1854233273000234,880,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO50,90.2804,1653.8472,3,0.0,16.25,2009,OUT018,9,0.0,725,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ20,123.5388,1981.4208,6,0.100583009,20.7,2009,OUT018,9,1.52507610577074,518,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI31,38.319,146.476,11,0.136124989,20.0,1998,OUT010,20,2.0639765123968883,1347,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDU20,122.1098,3374.2744,6,0.021353642,12.792854228644991,1985,OUT027,33,0.32377167385579525,982,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRK13,199.8084,2380.9008,14,0.115167579,11.8,1997,OUT046,21,1.7462126520033228,105,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRJ24,184.2924,1850.924,14,0.113559058,11.8,2002,OUT045,16,1.7218236725214058,93,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDI20,212.1586,5909.6408,6,0.038641968,19.1,2002,OUT045,16,0.5859035503377867,481,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF10,145.6418,2207.127,13,0.157246634,15.5,2002,OUT045,16,2.3842305634968315,362,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ45,185.3608,2021.3688,13,0.010917052,9.5,1997,OUT046,21,0.1655283065816481,807,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ10,172.0422,5345.7082,13,0.033172957,12.85,2004,OUT035,14,0.5029804196696901,781,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM36,171.1422,2931.5174,0,0.058719726,11.65,2004,OUT035,14,0.8903298076915245,639,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN12,111.8544,1454.1072,0,0.0,15.6,2009,OUT018,9,0.0,660,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD50,168.4132,2874.9244,3,0.141524348,18.85,1987,OUT013,31,2.1458435541492205,310,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG17,244.4486,6353.0636,5,0.035895934,6.865,1999,OUT049,19,0.5442671857005541,403,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY58,227.3694,4567.388,13,0.039980644,11.65,1999,OUT049,19,0.6062010419446321,1213,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK29,123.473,369.519,8,0.0,12.792854228644991,1985,OUT019,33,0.0,1369,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDM32,90.883,89.883,6,0.0,20.5,1998,OUT010,20,0.0,636,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDL46,116.8466,2356.932,13,0.054056927,20.35,1997,OUT046,21,0.8196307561160073,609,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC51,121.873,2463.46,4,0.009636821,10.895,1999,OUT049,19,0.14611697928712483,270,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF16,147.2076,1921.4988,5,0.086266286,7.3,1999,OUT049,19,1.308000753011723,366,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV54,116.5124,1066.6116,9,0.033081389,11.1,1987,OUT013,31,0.5015920324038725,1518,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE35,60.2904,644.4944,15,0.043989429,7.06,2002,OUT045,16,0.666983695769118,339,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA23,99.4016,2428.8384,0,0.047178116,9.8,2004,OUT035,14,0.715331725926794,162,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI46,251.9724,2516.724,13,0.074496043,9.5,2002,OUT045,16,1.1295360546806628,498,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ21,97.341,965.41,13,0.039189221,17.6,1987,OUT013,31,0.594201199040177,1231,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK13,198.3084,4563.3932,14,0.115819014,11.8,2007,OUT017,11,1.7560899460198773,105,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDX36,226.9404,2700.4848,0,0.129008866,9.695,2007,OUT017,11,1.9560792714918604,1146,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY22,143.9128,1581.9408,13,0.160371305,16.5,2009,OUT018,9,2.431607959817265,1184,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR32,226.7694,6165.9738,6,0.085392428,12.792854228644991,1985,OUT027,33,1.2947510007037901,845,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF25,34.919,476.047,14,0.038925251,9.0,1997,OUT046,21,0.5901987900484127,42,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDK20,124.5072,2450.144,6,0.041557653,12.6,1997,OUT046,21,0.6301122250400335,552,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRI11,115.9834,345.5502,7,0.060237465,12.792854228644991,1985,OUT019,33,0.913342317525033,79,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDH05,233.5984,1853.5872,5,0.091098018,14.35,2002,OUT045,16,1.381261228075537,433,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA46,193.6136,4471.5128,13,0.117874024,13.6,2002,OUT045,16,1.7872487538471507,180,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRD24,143.3154,1985.4156,14,0.030795085,13.85,1997,OUT046,21,0.4669262609620173,20,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDL39,181.9318,5954.2494,4,0.063689583,16.1,2007,OUT017,11,0.9656845841607534,604,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD52,110.157,1867.569,4,0.184041545,18.25,2009,OUT018,9,2.7905047337431554,312,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR55,190.6872,2269.0464,6,0.13283066,12.15,2007,OUT017,11,2.0140266998748984,862,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRI13,216.4508,5426.27,14,0.020441939,15.35,2007,OUT017,11,0.30994810191573224,80,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDG31,64.4826,2518.7214,10,0.037712875,12.792854228644991,1985,OUT027,33,0.5718163049031343,411,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDP04,65.2168,958.752,5,0.013840784,15.35,2002,OUT045,16,0.20985899281989037,734,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH35,162.9526,1151.1682,15,0.060198496,18.25,1987,OUT013,31,0.9127514553967606,453,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCB42,117.2492,2432.8332,8,0.008559557,11.8,2004,OUT035,14,0.12978311134719264,1280,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDQ14,147.905,1647.855,4,0.061883353,9.27,1999,OUT049,19,0.9382978690295103,785,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI19,242.8512,5816.4288,10,0.052085615,12.792854228644991,1985,OUT027,33,0.7897410077568275,480,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ55,224.8404,1575.2828,10,0.039385992,12.8,1998,OUT010,20,0.5971847123929005,538,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRN59,45.206,792.302,7,0.064241345,15.0,1999,OUT049,19,0.9740505999584345,135,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCR06,42.8112,639.168,9,0.006759519,12.5,1987,OUT013,31,0.10249028156836437,1467,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCF42,176.2712,2988.1104,9,0.167243769,17.35,1987,OUT013,31,2.5358107544877804,1320,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG24,84.725,1747.725,0,0.01469075,7.975,2009,OUT018,9,0.22274648594825297,407,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB58,142.0154,2410.8618,13,0.013551445,10.5,2009,OUT018,9,0.2054719298382331,233,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ56,82.3908,3691.1952,6,0.105085956,12.792854228644991,1985,OUT027,33,1.593351423277418,815,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCV41,112.5228,1989.4104,8,0.017038777,14.35,1997,OUT046,21,0.2583481239287249,1515,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDW19,110.657,2087.283,6,0.038718195,12.35,2007,OUT017,11,0.5870593317910398,1081,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO56,119.1808,351.5424,6,0.075291577,10.195,1998,OUT010,20,1.1415982300598884,728,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDI41,148.7418,2501.4106,5,0.0,18.5,2002,OUT045,16,0.0,495,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN10,119.5124,829.5868,13,0.0,11.5,2009,OUT018,9,0.0,659,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY20,92.2488,1358.232,6,0.082085787,12.5,2009,OUT018,9,1.2446145091671141,1182,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRM37,198.5768,6897.688,14,0.095931002,12.792854228644991,1985,OUT027,33,1.4545406864179722,125,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDV34,72.9038,1034.6532,13,0.011448629,10.695,2002,OUT045,16,0.1735882700798299,1044,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCX18,195.011,1964.11,9,0.00879232,14.15,2004,OUT035,14,0.13331234847319184,1532,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY10,114.9176,1946.7992,13,0.049167388,17.6,2002,OUT045,16,0.7454937903275395,1174,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCZ17,39.8506,1480.0734,8,0.079046992,12.792854228644991,1985,OUT027,33,1.198539195941641,1551,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT12,227.4062,5191.2426,0,0.049580407,6.215,1987,OUT013,31,0.7517561343793995,926,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD57,96.0094,1808.9786,6,0.022399592,18.1,1997,OUT046,21,0.339630747557109,315,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK45,111.586,3395.58,12,0.033926852,11.65,2002,OUT045,16,0.5144112494111232,569,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ57,185.0582,5201.2296,12,0.021617397,7.42,2002,OUT045,16,0.3277708229394895,540,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCI31,36.819,768.999,11,0.0814536,20.0,1999,OUT049,19,1.235029060315819,1347,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDZ48,112.4544,2348.9424,0,0.07607772,17.75,1999,OUT049,19,1.1535180156870903,1253,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI16,54.564,1597.92,5,0.135775701,14.0,1997,OUT046,21,2.0586804809087824,479,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ31,193.0504,2492.7552,6,0.0,15.35,1999,OUT049,19,0.0,1238,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRG15,61.5536,796.2968,4,0.076891526,6.13,2002,OUT045,16,1.1658572377651737,54,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDX36,226.5404,4500.808,0,0.128543405,9.695,2002,OUT045,16,1.9490217827934644,1146,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDD40,191.5162,3078.6592,4,0.014793357,20.25,1997,OUT046,21,0.22430225054050948,303,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA04,259.7962,5697.9164,5,0.066406853,12.792854228644991,1985,OUT027,33,1.0068848185853139,148,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL21,40.848,679.116,13,0.007140468,15.85,1987,OUT013,31,0.1082663686350901,592,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS21,62.8194,928.791,13,0.020858779,19.85,1987,OUT013,31,0.316268381357059,884,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF23,172.5396,3663.2316,7,0.123346085,4.61,2007,OUT017,11,1.8702181297227516,41,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDM46,93.912,1304.968,13,0.159937597,7.365,2004,OUT035,14,2.4250319216348957,645,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRG49,242.8486,3420.8804,14,0.067128641,12.792854228644991,1985,OUT027,33,1.0178288303341774,62,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDG26,255.933,3844.995,3,0.042736348,18.85,2002,OUT045,16,0.6479840266331977,408,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
